"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","class"
37," Private",176073," HS-grad",9," Divorced"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
49," Private",185041," HS-grad",9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
27," Private",177398," Some-college",10," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
47," Private",221666," 5th-6th",3," Married-spouse-absent"," Machine-op-inspct"," Unmarried"," White"," Male",0,0,40," Mexico"," <=50K"
38," Private",193026," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,70," United-States"," >50K"
34," Private",303187," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," Black"," Male",0,0,45," United-States"," <=50K"
53," Private",97411," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,55," United-States"," >50K"
65," ?",79272," HS-grad",9," Divorced"," ?"," Not-in-family"," White"," Female",0,2206,20," United-States"," <=50K"
42," Self-emp-not-inc",220647," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,12," United-States"," <=50K"
44," Private",219591," 10th",6," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
54," Private",133050," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
68," ?",170182," Bachelors",13," Married-civ-spouse"," ?"," Husband"," Black"," Male",2936,0,45," United-States"," >50K"
19," Private",71650," 11th",7," Never-married"," Farming-fishing"," Other-relative"," White"," Male",0,0,30," United-States"," <=50K"
34," Private",376979," 9th",5," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
43," Self-emp-not-inc",32451," Some-college",10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,80," United-States"," <=50K"
64," Self-emp-not-inc",159938," Bachelors",13," Married-civ-spouse"," Sales"," Wife"," White"," Female",0,0,5," United-States"," >50K"
42," Private",102606," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,55," United-States"," >50K"
47," Private",334039," HS-grad",9," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,37," United-States"," <=50K"
24," Private",180060," 12th",8," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
39," Private",91996," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
27," Private",133929," Masters",14," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
29," Private",271466," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,38," United-States"," >50K"
37," Private",385452," 12th",8," Married-spouse-absent"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,42," United-States"," <=50K"
45," Private",363677," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",0,0,56," India"," <=50K"
29," Federal-gov",339002," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,15," United-States"," <=50K"
25," Private",188119," HS-grad",9," Never-married"," Sales"," Unmarried"," Other"," Female",0,0,40," Ecuador"," <=50K"
49," Private",97411," 12th",8," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",231573," Some-college",10," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,0,25," United-States"," <=50K"
19," Private",136306," 11th",7," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
44," Self-emp-inc",352971," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
38," Private",229180," Masters",14," Never-married"," Sales"," Unmarried"," Other"," Female",0,0,50," Columbia"," <=50K"
25," ?",35829," Some-college",10," Never-married"," ?"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
46," Private",165937," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
31," Private",194901," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,2444,40," United-States"," >50K"
68," ?",76371," 9th",5," Never-married"," ?"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
47," Private",168283," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Canada"," <=50K"
50," Private",321770," HS-grad",9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
36," Private",101460," HS-grad",9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
49," Private",61885," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
18," Private",334427," 10th",6," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
38," Private",33397," 11th",7," Divorced"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
34," Private",181091," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
43," Private",221172," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States"," >50K"
22," Private",67234," Some-college",10," Divorced"," Sales"," Other-relative"," White"," Male",0,0,20," United-States"," <=50K"
26," Private",43408," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,50," United-States"," <=50K"
26," Private",224361," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," Mexico"," <=50K"
23," Private",419554," 9th",5," Never-married"," Farming-fishing"," Other-relative"," White"," Male",0,0,40," Mexico"," <=50K"
51," Private",99064," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,48," United-States"," >50K"
52," Private",204226," HS-grad",9," Divorced"," Sales"," Not-in-family"," White"," Female",0,0,33," United-States"," <=50K"
26," Private",485117," Some-college",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
43," Private",27766," Assoc-voc",11," Married-civ-spouse"," Sales"," Husband"," Amer-Indian-Eskimo"," Male",0,0,40," United-States"," >50K"
49," Private",323798," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,1848,40," Philippines"," >50K"
32," Private",194426," 7th-8th",4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
47," Self-emp-not-inc",149116," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
26," Federal-gov",352768," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,55," United-States"," <=50K"
18," Private",423024," 5th-6th",3," Never-married"," Handlers-cleaners"," Other-relative"," White"," Male",0,0,45," Mexico"," <=50K"
29," Private",370509," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," United-States"," >50K"
56," Private",98630," 7th-8th",4," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,0,50," United-States"," <=50K"
28," Private",243660," HS-grad",9," Divorced"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",275395," HS-grad",9," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
43," Private",102180," Assoc-acdm",12," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,50," United-States"," >50K"
38," Self-emp-not-inc",133299," Some-college",10," Never-married"," Other-service"," Other-relative"," Black"," Male",0,0,45," United-States"," <=50K"
36," Private",127573," Some-college",10," Separated"," Transport-moving"," Unmarried"," White"," Male",0,0,80," United-States"," <=50K"
37," Private",135436," Assoc-voc",11," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," >50K"
46," Self-emp-not-inc",456956," 5th-6th",3," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
48," Private",155659," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
34," ?",362787," HS-grad",9," Divorced"," ?"," Unmarried"," White"," Female",0,0,15," United-States"," <=50K"
53," State-gov",246820," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1887,55," United-States"," >50K"
48," State-gov",148738," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
42," Private",104647," Bachelors",13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
37," Private",70282," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
48," Private",194772," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
22," ?",182771," Assoc-voc",11," Never-married"," ?"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
28," Private",105817," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
29," Private",37215," Prof-school",15," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,55," United-States"," <=50K"
28," Private",124905," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
71," Private",217971," 7th-8th",4," Widowed"," Transport-moving"," Unmarried"," White"," Male",0,0,16," United-States"," <=50K"
39," Private",86143," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," >50K"
30," Private",103642," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
19," Local-gov",176831," Some-college",10," Never-married"," Adm-clerical"," Other-relative"," Black"," Male",0,0,20," United-States"," <=50K"
61," Private",128230," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Greece"," <=50K"
39," Private",191161," Masters",14," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,50," United-States"," >50K"
54," Private",103024," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,45," United-States"," <=50K"
38," Federal-gov",190895," HS-grad",9," Separated"," Machine-op-inspct"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,40," United-States"," <=50K"
25," Private",130302," 10th",6," Married-civ-spouse"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
27," Private",97490," 11th",7," Never-married"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
53," Local-gov",293941," Bachelors",13," Married-spouse-absent"," Prof-specialty"," Unmarried"," White"," Male",8614,1408,30," Mexico"," >50K"
56," Private",143266," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",5013,0,40," United-States"," >50K"
29," Private",161478," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,75," United-States"," >50K"
27," Self-emp-inc",376936," HS-grad",9," Never-married"," Sales"," Own-child"," White"," Male",0,0,45," United-States"," <=50K"
43," Private",105936," HS-grad",9," Separated"," Craft-repair"," Unmarried"," White"," Male",0,0,30," United-States"," <=50K"
23," Private",200973," Assoc-voc",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,65," United-States"," <=50K"
22," ?",287988," Some-college",10," Never-married"," ?"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
19," Private",340567," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
43," Private",244172," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,60," Mexico"," >50K"
43," Private",152159," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," England"," <=50K"
22," State-gov",190625," Assoc-acdm",12," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
30," Private",137076," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",5013,0,45," United-States"," <=50K"
41," Private",149909," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
57," Private",34269," Assoc-voc",11," Separated"," Priv-house-serv"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
39," Private",203204," Some-college",10," Divorced"," Other-service"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
64," Private",231619," HS-grad",9," Widowed"," Sales"," Other-relative"," White"," Female",0,0,45," United-States"," <=50K"
35," Private",205338," HS-grad",9," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
41," Private",119079," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,60," United-States"," >50K"
49," Local-gov",186539," Masters",14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
27," Private",158156," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
29," Private",149211," HS-grad",9," Never-married"," Machine-op-inspct"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
48," Private",233511," HS-grad",9," Divorced"," Machine-op-inspct"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,40," South"," <=50K"
23," Private",32616," Bachelors",13," Never-married"," Sales"," Not-in-family"," White"," Female",2174,0,45," Portugal"," <=50K"
37," Private",282951," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
56," Self-emp-not-inc",233312," Some-college",10," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,30," Columbia"," <=50K"
26," Private",289700," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",2885,0,40," United-States"," <=50K"
46," Private",192360," 10th",6," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
